puuid,tier,lp,wins,losses,last_updated_utc
RdAnncDHVmyl0gQ5eK7NgLUWDZj8s-mYhbqEA8grl0cMss1AZlxlS_ohE-DjcMa125s9QKIjkQk6og,master,6,120,116,2026-06-30T13:10:38
d343IiSAZa6P4jl8yeKm3iFrf4SdSR-Ph7_l_VXnoJvb9HkfGcBVQEBSl-p5eekabrqb9dEREl9v1g,master,6,90,87,2026-06-30T13:10:38
V3qEE-0ulAeQQGxCLf2wjslLsvgvTL_MQXOAbfK-_pN2c9lTqnIIC78oJ7qtj1wj4pNR3FJ8NL_CyA,master,6,73,54,2026-06-30T13:10:38
NyxAicD1LYGFNeG233UjK8T-vTtEWIfAw9dB7YPL1TW2B1Q8Uqqud9MidHGz-uI57ZdQ8yN0X3-IEQ,master,6,72,67,2026-06-30T13:10:38
NSaiT6UGmp2Y0-trrEwaIBglQf00X7BGqCN3LwJUlPwjyYv_bWFgIh5MxmW5ar_aLgGX_3SHhBCJpA,master,6,68,61,2026-06-30T13:10:38
r_3AX0-f4wthfTiQ9Le9VzTCU4YXVwHtzimOegzdQt1rE_6wIj5eNpRfvbO86Lj3bDUSyUQxd6jG6w,master,6,65,70,2026-06-30T13:10:38
_HBJ390dNMoIDGLEs30_KBSmV-E_DYf3kDsRYKIjezcEE5UpLugAmG3nCTwitGrZiNOifTWGNsmCkg,master,6,64,60,2026-06-30T13:10:38
8y7LywBahjcEuDHpcg_ygQCYd3KMM7HWzJtG-FYDAW6ZbhXh50vjWT-tPZ7Ungr4c99upY_SnjukqQ,master,6,60,51,2026-06-30T13:10:38
hl-pgkJgALjMk5cwqsFhi3gXR4xlFKLAcYwBEAkHlwNJm4ICmdDuVVH2U4_4WcWB4XCV2C1djz4llw,master,6,53,38,2026-06-30T13:10:38
lAynef6Eo_1ZSAyk8zoMZ57rsjHbGe3vnckTbT6iWtDYLM1RoU2bKkNC7mZ6ByXc4i9W1PmdUiuMRA,master,6,51,41,2026-06-30T13:10:38
quAX4EWoKzaXCGDY8uYziPXfZwn3vhDln0wYC2L0JI5JS00INHtyRZdztwB9DNpxfJSLPjkHes9cgw,master,6,43,22,2026-06-30T13:10:38
u5jU_eupdIAf9Ec0EWZswueMh2xH0QXeRXhXGkyKwp5iIl1-asis4H5o-S4_Kk4TjIYjKj9suB_oAQ,master,6,34,26,2026-06-30T13:10:38
PklydRDNRiHkR0dUk1qpp4P6NodtxExB7jNjrXI4UzWASGjqLyP-peLKidPJUgVikxQ0B2hq4wm30g,master,6,33,26,2026-06-30T13:10:38
pGUQtWdxsFESc3uuiLfKbng4-qE3bEeLQf2pxBfKlcwpVwpSRJ8figSywfFdk8de7B5MLMhn1_B2cg,master,6,32,33,2026-06-30T13:10:38
se9vJQaCdUtbKXos21h8wjvtePF4FHnYfEl4--zrCxAvsJz4blmwKt4a0p67qC3rheDr3RS5NYCMDg,master,6,23,26,2026-06-30T13:10:38
BroeHkRSYMXIGbROSIuhZB0gJlTTeSD8_gYj1X4hdYPGzA5zo7S9Fn_wraDEimg7tTN5ErFg51z12Q,master,5,210,134,2026-06-30T13:10:38
W-5CBQh7aiQZTBAXiwcEI50UA7k09cPl3Ur6SVHWsc95dYhkKKkX1csWEjiw2uh9Q46eh8qaggTSwQ,master,5,162,145,2026-06-30T13:10:38
ERZKm867NZ2fkVEq1LgR-7Pv8GVyU0zIQaE-ZlsjDfeKuxJaR_ifG4t6tAhrWoDGyK9n2mfFz0k_tA,master,5,143,59,2026-06-30T13:10:38
cugrechlX6T75YIZ2S-bmz2v5LVChdTLDqZUu6giNnfxqKHoKEojT7zQ74XH6CuqzZBe-YR6pWhH5w,master,5,141,132,2026-06-30T13:10:38
mn6YuzIo9HfNuY6DO36B_-5HETtiQFsYPgUFNThuH5BItfEc1TJQ1uw6HRolzk_V6lPh_0sdOeVxaw,master,5,127,112,2026-06-30T13:10:38
uZSthexXL4qu2xJwa0CatDcKbDtbtvNe-JBjKvnEE6Rnv3PVuV_Kv3MDSuA_E3DERfQAyTa2fuLn9Q,master,5,119,76,2026-06-30T13:10:38
VbvxxBDMQLCsIKpaAKefsbg674bwUGJ40vIyZ-0h_DMIU9lNpI6ddtmmK1ek86ydERjWclvfXVCbtw,master,5,99,98,2026-06-30T13:10:38
wqVu6Go96PpQePrEYQqUiv0vQXWekv1Vz8WS9O8AnzoKVMKTNO8HhaOioOtvqXsXz4iuA5RrzE8Daw,master,5,98,86,2026-06-30T13:10:38
FWcyQQemaDt61JMHjBgi9cgES63dSA0Y4o0DyynxA3J5Er7eMpAVVXitOSvQ3smW7jDcVCoMtVndQw,master,5,86,82,2026-06-30T13:10:38
B1g1No6mLFUzpNtuxwc899gHY5hS6iAw8g2ikooHp4FVROIe7r6SwTGqDjPnLz5pYuuh8OL7cNZ-sw,master,5,84,68,2026-06-30T13:10:38
laT28ePE7cciZRoX-QenVMh6UjEWozhIwNf0SL5jvXu4PbLEvtkrJ9EKJ7kV4_XXB-Cl6yBam7P_Gg,master,5,83,59,2026-06-30T13:10:38
47gMV6KEyHozBvQJ0BvMowmZs-QUwRsmltprgFLAV_M1Txbgi0mZBA1NkPzmhEalbUeU3GyD7BSETA,master,5,82,76,2026-06-30T13:10:38
l9_gsC6biNi_gqLu3s47_ZRcHdamkQ8Axfsm3lUR6L-vyWtS_oaGgAdgSezKNISs9k8HfzA5efxX7Q,master,5,78,62,2026-06-30T13:10:38
cf3AtTnRENWm1AcBIgxvhz7KhVEB6tnKMT1AGnZCERhfqasE8aESKYKgQAGRVlo3YFzhnsJbOrwWVg,master,5,77,72,2026-06-30T13:10:38
PEOkBGyQSdwRo32hrT14eLckAEmZ6StKZ3PEgo9gXImn63YJYOFzeztmUc-EnalBWmWQmFYa0Dlk9Q,master,5,76,78,2026-06-30T13:10:38
MpP6LGRQgUU9lU7OLP6dTtC1wQS2Rvov40zMKDVQNzxiaP89zDYh1W_iOKvjtx7ZECQwHlM0aIM3QA,master,5,73,60,2026-06-30T13:10:38
7v5M_yN66haaIkbbCx9jun8cQkySzFo6G-vWMJkl7OXNnAoGoB4ye24bMTylUtxzNMoCO9_OA1Vr8g,master,5,71,43,2026-06-30T13:10:38
hqMSdRP3SJwjtGEfFPf9-zzRq0soQCZfqRy2sbBQ5pNkAv0ihlRfBH2iQCFyXKah21mikyDhaNzNBw,master,5,70,57,2026-06-30T13:10:38
so0G_JloGBTiXdcw6vzixGLB2Yz2CgZESDwDEWZrBNU18Zo7gBCRJWAgkKKgNMWgiZyiDNkmnC3Qdg,master,5,70,64,2026-06-30T13:10:38
NhW2jdGAxrCGFWMvcYz9ptkRLwmf_YCWSc50k-FNjHdtAHkJ2zFhWc-uzKib4QYZxZTtByK2S87CxQ,master,5,66,60,2026-06-30T13:10:38
QEPoniDA4MpX_SyR5oHCVcTmQzY00OfUICaXWaWftlXwBY5SSoAbHfYB5cfm93ig_9M4_ElQHTUdzA,master,5,65,62,2026-06-30T13:10:38
EfXIR7HQOjbKCYS6zafDnJzXT8cMlHMf2i50Iyg-DZkbhPQXea4jtJ6Eb1DQOe2pn--ryaLVoXfK2Q,master,5,63,50,2026-06-30T13:10:38
-ngPU-YL0REwu1cATQ5vOgWUXHWSTLMjDBp1NRZzvkhwg0U91kc5z85X3XUE7R9JUPdgJx-pRlxamw,master,5,62,58,2026-06-30T13:10:38
u_0zgas0_eR93SG6lW2jgVF9841ZXZkck05APeXDMvm0ct46l-A9AM_CWR45P9JrBtrRb6pQZbAUTg,master,5,61,43,2026-06-30T13:10:38
QQewf4cIWFafuBoCj3C7By_cnI0OHSOiO3KTvNtdq9wviQoNi6hVV9iyi_FRkSE29tcdlY9ql_5FNQ,master,5,61,61,2026-06-30T13:10:38
Qu5knupmUim70ljm0aQtlp30ofL_k_jGwIFxc75uAkwLMOCLZd5TCwZUK_PYqcGv3HXa9NQQ9G54bA,master,5,59,61,2026-06-30T13:10:38
RtLvkluwforKqK1f5qQ1tZ1LdggGohi3ReQy_Upxiimjz4Cp-_VaNYZJlTGVC8raaiX8918axiqj_A,master,5,58,37,2026-06-30T13:10:38
wiSUcFPgX6iYkjYXwXDCGuGy9nMtfvRftCkELKWlIYdxHgKublJeOFQ3Pon6Bza8PbtwIVZSsX5eWQ,master,5,56,41,2026-06-30T13:10:38
AhQUOmMlDWmMv9ck-8Ftn_dTQGopgIwiJGYtcGwvx0C-N5fWZlsjFJUDCh49kWRDvwtqKB4IiTki2w,master,5,56,42,2026-06-30T13:10:38
YighUbC7MZRwbOanPr-VTco_wQ7t72zFAygSa3lPlkNhSkY8BPorFQkgaAck3M8N5DmJpXa84yZquw,master,5,53,35,2026-06-30T13:10:38
NS46FWpUns5ODmUAnWpGlfO39dHIYozP2b1vbyTUYM8c9rj4fnBopqEWaRuTGMz32AwgYLG1h6uBdg,master,5,52,62,2026-06-30T13:10:38
XZZKjTzpJGI01lEXgg_ExMuxhZg_J4MULWl98v7eCAqjkLLrCd4ufEtiU29axxE34Zg58yvIADFASA,master,5,51,32,2026-06-30T13:10:38
aDu32_npgCQ6aw9ryfKffCg-M98dJDAohkX5wUNoDUqyL2lXJpP9VRED_Rf-TogzsBa99ZYa1jMiRw,master,5,49,30,2026-06-30T13:10:38
EyhrwM4ddrUqqGQnGDAtkyoSctXDa6VcxIOxa3t5wRzmfkdXOBCCXy3eR4z1q8llS336rZQhopsknQ,master,5,48,39,2026-06-30T13:10:38
riajtyQQCbJU4R26cA-Nb6135rRTLjFCLzeBjYhrWluSrxRA9mAOjYZ7Ga_nP102sdnIOYYjflACYg,master,5,47,20,2026-06-30T13:10:38
GTE5X7rF--Ixfgk6BpODhQuSgQ9hlJd_oK5Iu2C0DNkeu9Jmh7JkQcj56z-sXslOYJ2g49kJcD5rog,master,5,45,17,2026-06-30T13:10:38
HuCOUq_-JDRWP-wAVItbekosQGsysZvEckc68yZhazT2yv85VJ_KW8WWJZSKHMvBmjN5wnd7ZUuVeg,master,5,45,38,2026-06-30T13:10:38
y2sWMOU8l_KeL3L03g3e2mRjgiD4UDy1xqxfFT15Ckhlf4gnE0fkbol60vflSNBNt_j2bWtU8xUeCQ,master,5,45,44,2026-06-30T13:10:38
UBd1B6KVZuWhLFfJvV68qPrx9nRVc0HcoAOehRIuWt4w3Nizi17P7mn628CwSIfkKsEo5pkKV1xqyw,master,5,45,46,2026-06-30T13:10:38
3IDS3hRBxFC1muEwD-Nv_1UGCZCsGTX_Czcsw77LQtlYv0a-O72Z7H7kyX8pKDxY9MYi3rShzeHqQg,master,5,43,36,2026-06-30T13:10:38
VaC6N352NGCe9q5B-BaYl8GM9NpCM4TiWy6AyRoqA1p0ChOjSPjG_O4XXylISVqkBDZxzDBmFw7XmQ,master,5,43,39,2026-06-30T13:10:38
ZtMFZHn0P_NnXy4wBPEIYu0Ejhs90C0e3HQVigu6ZM4VxGC4Jo49yQTm2Wl06zMiLYwcLx9Zu_C5Ng,master,5,42,42,2026-06-30T13:10:38
K7ePTSAVLa9PEZI3MnH2GCgVE5Rzfz0NVpHGPTqWbtcjJgBD1nxeJ38MZViOG99O488uMlB5lxBVmg,master,5,41,27,2026-06-30T13:10:38
tWOjFY2jJZIpZc-Gdwte98Qzk8th_zDt5XKnXX6R3NU5OmXSLuoHvNhHzrnY4cSKtKUJp2Ifj7Cohw,master,5,40,31,2026-06-30T13:10:38
j2GnC4XIKzz5E24FZevXJ5oApPcr8HzChMzAK6xXE1yXaRbZ2IWwYwNEhC4VkCGeA_-L0X8AMLbboA,master,5,39,42,2026-06-30T13:10:38
ff5pXWOBPrxM4eygf_U9ZwgyGkzz5Y7SnFTuIUE282sdS7ONs6Z-LLelYZcCaxykJ1ZLye367cL-Hg,master,5,38,11,2026-06-30T13:10:38
ZimIcF-sRJOz3XjyVGnDPLq4B3_JpVxXfp2MtEruJes6nWfkx1XUMcui1FttU8yj2kldeuPRl8aA7Q,master,5,38,27,2026-06-30T13:10:38
uN4M5zsHZ_UUEfspcwU87FUq2BlF2u31ecIzDq6kYZmixy6s-BYn5H28V8PtWUWG-CH6-NLbQNgVPQ,master,5,38,31,2026-06-30T13:10:38
CFwptlBIlVNtf0aY4GujLxdZihWPZ7JaBNREeYDY4gfJXUSTv8SIvGC4sdT8dQJWSd7q_NgMnaD_ww,master,5,37,22,2026-06-30T13:10:38
8pcicoYmPCs8Y8qSYGUpjIum1oDztNjRrQkNejj6k2Wf1P_12TDY3UTZ2UT9uf8WUD9sZGLNl39Ubw,master,5,37,31,2026-06-30T13:10:38
MANm3pIRx2hHVBjITN1nW9n8CFfTQl37bKmu4BFkGZcKW_O1RKJalDMo7p6oR8y0JO3xz19qj1FF8g,master,5,36,21,2026-06-30T13:10:38
JZrii-_kjjEwDGKyujVF1Z5d-lMGSJmL7DYd0ZbMiA0LNCvRtYblO0U0kFuGOOlNZ-CLnWw_BrLJ0Q,master,5,35,23,2026-06-30T13:10:38
biY0BQrYAQjtTuL_R3186j3FteVoR3d6ZZDDwdmVnFe6Qd-RadHXNCOimt4K-Kd-ojUL5ycm3bGylA,master,5,33,15,2026-06-30T13:10:38
GkbUijVMgzt0rbFI-n9Rvy4DI5avNdGYIgB_W7yqIuV7rZEpy7ldS_UBl87NeWPVZYYMDkz0t7VkBQ,master,5,33,19,2026-06-30T13:10:38
bSR9j9RcSWmCBN42olZ2vcPZN9lbaiyXrnNwp4zxc_JS2rVkVYzXBXqoWjVkD__-Eg_48BIgT9rKsw,master,5,33,29,2026-06-30T13:10:38
vdl2E-l97nr--gpIiaqK40n7lca1yTi4wH9G2C66VbwjUhb75RcBICCuD6bPCqWMeqxOepEepB-K7g,master,5,32,22,2026-06-30T13:10:38
aD-jpdzKV-a9ypsFxO1FZo5ikDUw6Uhfyvd_S8YIIRrSX4FdZ9l09jydS5W8XvZgNN2QC8wd2T7SZQ,master,5,32,29,2026-06-30T13:10:38
sT7cp1eGDmcJ6ThtEtJef2YhDmTS6rljdBj5GouGDNw-I0LbH1VFc02hzoiFIw1z704D4Nr44MIjYQ,master,5,31,17,2026-06-30T13:10:38
BFZdbZYWExiQHYP-OEOy-y1lTjqEg0aIhhkGhPW-Q6HnWW-CTcUm0xqeeX6Inxlw_U1xQOGNO4oWvw,master,5,30,17,2026-06-30T13:10:38
nHq5gaBivuTuAvnTGkkmUjAxZOtCpU2K1_y5IDnf9lCYWvVu2v7cf_-MFPO3l__ohOYHAmwxy2SaSg,master,5,30,19,2026-06-30T13:10:38
N33BeJjNxXVz1zHtwRAwSut8Uvu7s6Xmk8RGnJv8MygdiTCHz_oP6e9vbK44kUPM8GswRN2JJuSGrw,master,5,30,21,2026-06-30T13:10:38
eVQw2RFj8R_uk5sLlmV7r9jJ0UmmpK65XCaug_aAfVWXuUwLWk9_skQLzebqDW2HRhJf8szhXmrHLg,master,5,30,28,2026-06-30T13:10:38
hX7JShGQ9jW7ydllRQOSrJfeSHA4-DTPZapz4xrfHkKJpbiwRtTeeSs2dXq7eAmEpmDFg0zgeDCs4Q,master,5,28,11,2026-06-30T13:10:38
p0LrvyEoDbRbaqON1qk1kWtxHn2AiUv6yIqxwn-Mx5vz8Ww6XbLDszU2U_VGBtFf1GAI7lCJ_SU0Ew,master,5,28,21,2026-06-30T13:10:38
J7YkCbSQuhAwqLbJkoQAfjcUPb3hEyH9BnYf_VhnAQSGdiCyS9Ni-n0E0hXh6voAM2Mjd0LnBBF4aw,master,5,27,16,2026-06-30T13:10:38
pn-iU6N5C0P79tVF2Y1-Mf6adktLb152ouHiSGhbTcnjtcPTbNHiUj853C50N1GjmUHY1c67xkOIEg,master,5,27,19,2026-06-30T13:10:38
X_oSrJjzHO2jj-ErwT2YgY_-DF0fMUXt-70gwU5UhaWNEDpm08mPpFHU2tUmKa6l_Vt86T4blLt7hQ,master,5,27,19,2026-06-30T13:10:38
uJkcZiEsVkDVLWyoAi_mxZhH9CSKOEVlYPjRPo40tyQMJltLsqPKhn_Q_tTHICJvNVfqUQySmdOnZw,master,5,27,20,2026-06-30T13:10:38
2SM8cQru4t_E_8j6YIHGsG95Y8KothloIl8dcObX5YSmFpPvlqxM0FuAuGs_Ljkn1HZZ_tRn8f8p_w,master,5,26,10,2026-06-30T13:10:38
Zh9nS8TJb4UHgwy3StBT3E_NcioUNZz_tGnKYgyTCH2IXqN6ZgUCbm_7fUvrbX-CeDrCy-mL225IDw,master,5,26,17,2026-06-30T13:10:38
iq-CO4Dkou1mjRMH_n7qX2bddGpQMjiehVPlZ18dgOdafL7_OWdSvrZrRGq7O4TlRGbfEpSGPOdVPw,master,5,26,19,2026-06-30T13:10:38
sK9O7_oNG0_2u4-xwVOo6cCpsN6qQaW7CHV-hDNFwDVzb7TCUSFI82egPcjkWOhN19ftItfPUd7-vA,master,5,26,23,2026-06-30T13:10:38
E0Em0A164y_KUjJvq7LyQYb_88bUNOeumrJC-NWzpdi01jZP9z9QoHRH3i42rpcILyIitolcIwn36g,master,5,26,36,2026-06-30T13:10:38
0X74-Qv9GO88_ojH2-fWg-Zif1z2SF4oeGcOV5q_lpzkZ-P8MzNN2kmlNTGNtX29vtlrRU8gvjOmog,master,5,25,11,2026-06-30T13:10:38
L7wyo4ef-k2WdG0uEElbmW_fqV34ZY2u428Q32nlSovl6qFu3jLS20aacpIHjt6TcFs3QBVH7j8RCg,master,5,25,13,2026-06-30T13:10:38
MxrDqGGBLbALty4iXZltr8bl90hngUBgnjZxaBc_Jzv0rw5It2Fj78rnJ0T_bRccvVDmfHXXEuZxUQ,master,5,25,13,2026-06-30T13:10:38
rA45SdO5p-1s-dG5J3Ulc3VXj-8JpA8tJA2Tfz7AYnML3SOd8F0L9zmiR6RFJ8iDfg1pNJhcFZ9pKw,master,5,25,22,2026-06-30T13:10:38
9Bcp0XWOyPCJTiVFmr4gQUs016xuB5YsihJo7FuOaPkPdRv4oDHXO0FP-vVRPesiRHCCi7w2c2KMaw,master,5,24,13,2026-06-30T13:10:38
VXIfcCvEAdG6NIhWV5d0HTYV8ptaHTKqh_A-0YVOC1Au_TFR9U6kreXqznAe0J-JC86i0Z1p4b-0gw,master,5,24,18,2026-06-30T13:10:38
66durnUlhZfEHnyrlZnjbXzs4k3FpuwZddPOKcoN8_34hZUPqGZ_ZoK5LB-0MS-p_v9lZNETjqdEyw,master,5,24,19,2026-06-30T13:10:38
UgwCgQIS8VkjsWk1HpJQMdZMgtNrD9Xn0u3a9SRLLk5tiDc6bEAx4E_9g6tYQb5lwX_2pAJakv-GbA,master,5,24,27,2026-06-30T13:10:38
vKqYs4QNxlLLfQHhHm2lnDHWc45v27tpcgj5e_bWie4aFSp6jtHy85E9I_LkYWopFHgW8m9OkzNPKQ,master,5,23,13,2026-06-30T13:10:38
uWjwoG5llyV_0ulvgRuELm5khsqZcVeNyI7dj9IC_wmuKsvABG8-lwE3e2LrVvknhEQdCuxCEr7wXA,master,5,23,18,2026-06-30T13:10:38
JzsXNYuCdBoZbUqEtKPlbJTCh9V2CLWAnmUvZQReQBD4AeXY4exzZkISnbqvNAlN5Q9mixbuD5H67A,master,5,23,18,2026-06-30T13:10:38
s5xFdPOMNTr_ZtHEsvKBSwyZhj87Gj4WM7zHpikyEtGFycRYrBETvUekrG3OL7g0ZpgcctQWRa0PKQ,master,5,22,13,2026-06-30T13:10:38
1qOXCpb1gKQwwW63YdeGXXIEtw7rTSUTUkola6D8uPDL6IGNnn4DEOJB0quYT8J5IYDwKZ90pOotLw,master,5,21,8,2026-06-30T13:10:38
RCpw2WaveUJ2yLf8V9Ai9gEZhUQO1b193VCs73-pb90voP0zF2j1aAwqcEzicBGyYk7ySjamO3tfbQ,master,5,21,11,2026-06-30T13:10:38
YBHgjOWQKy5CQnPZ0eAAuVKSadsXltzqvMsfZFD3If9RTxDtixbDEh-eeOwvsImB-Dz1HdswcjF0dA,master,5,21,15,2026-06-30T13:10:38
iD_NWwGn-SCdeUy--0eE6vVdnPo00Cywti3cMeNCB7azWv-6ZGnsThq930kLh8dS-5ptGzwin2-tzQ,master,5,21,17,2026-06-30T13:10:38
aOTaVyEyz8_YqsyRsj-d5ZSUqN0XDvohQjT_vy6ja2G8yzxm6c3w0HQDLT3OZKB_zEIwzCgGFqrG8Q,master,5,21,20,2026-06-30T13:10:38
29ZtEUM1pi-GZiJa_6KZjZYoFbMhAq7VF7uibV34AFdtnwFJfnVFIUq_hBiMRKFKMWTMM1jBiW6_fA,master,5,20,8,2026-06-30T13:10:38
VK09cwF1LkXJHL2pLtywhlnZRkLqDgty4ljFkT7nuJG9JLabanEO5CYJUZBJDAwspaq9zGroTMkSVw,master,5,20,15,2026-06-30T13:10:38
6arHQdarGrTH5-UJvHYshlcmdpcAG81JwQNFzpqcNONyyMban0u2nLl5ZjbeAhE3ciyMZUI2P5NmXQ,master,5,19,8,2026-06-30T13:10:38
UiZTjhykwX43SdchIQlXB5vJABYidx6pEvjzTcIGSh3W21RSG5pHcDhcqhdqZZWpUKWQ18lg8gomHA,master,5,19,10,2026-06-30T13:10:38
-WBxn0mz3HuawoBNZwy-PaQFg11PvZEPmCCnUj7RAdsYRuAT28t3VuUsrLZQs8yNH0BCnHypl4JuDg,master,5,18,4,2026-06-30T13:10:38
Fn-9fRRy7H_E3FODtUGDf-8uIFW6bLVvb9w_V-B8Gb4nnJvZBJvKWjw-8M7k0nVJcdTKYleMqJrNig,master,5,18,14,2026-06-30T13:10:38
J8CQFvBKHd3HrETyccZa1bu2vC3LoFTKkP1YK_vxiBfturV4FK_bZJONdZ9Ntw1GQnec7Cy9cC3vOw,master,5,18,18,2026-06-30T13:10:38
ysGEjp9vIyEAxMrc6IkUPYaF7dgKrE2RiAbScUBDGqpIn1P79jBepz2rCbdp-XSlK8S_gMj01kbqaw,master,5,17,10,2026-06-30T13:10:38
0_iBpf-9OQsFaT2mQo6qcOtBlwFNej8y_wDRO_9tixhm7Be07IBAaoveoRMQdXJidlccgKmUpc5ewQ,master,5,17,10,2026-06-30T13:10:38
1AF9evA-gSYVps3w_7Pt2nTOj8aWEKOo0mMMUqqQhcUzmue-bWCZZR0xu77AweRNMvgGzRJev97E6Q,master,5,16,6,2026-06-30T13:10:38
oHknqy1iZwaCnuQMKQsXzrZqyNnIprYgMrX7gfDMfQnETJ_QWDRpIByPQNr_O01V9hnlb9W4C4cpiw,master,5,16,11,2026-06-30T13:10:38
uW-qi0c-WWiFE-8ZwGPFgidch1FaF92jq46uL8mInhTAymTMGxjSmkAKhccC3z0lBbtq2GfRSHMtzg,master,5,15,2,2026-06-30T13:10:38
zj_FK4CrqoAEaqXiml_xp_z9zdDuNWNx2jrrBUlitof2XFNU5o7Ga-_5vvh6gYQzoipk9rgp_uuiWg,master,5,13,4,2026-06-30T13:10:38
_lGSOwC2LE5_lb4pSM4JXhsFc-7MzPRdw0YcVXxiODzjUP7q7Vwf3_-52F-D1f2wZ8UCAXrNDrajVA,master,4,146,140,2026-06-30T13:10:38
zu1HYRja-F1RU7b1VeXMjoOUzj-hXSdMnQ7z4appdVYpfE87r124L-Q2r5tbP-5dHand6nKF3h_7hA,master,4,140,139,2026-06-30T13:10:38
C6a0Se9sknJEdmZmu_WXdQDz5MSuvTegWVoNAcS0cEDPVvFxnX3IMC5oL_Pyux96wv6cFMdoSUjLeg,master,4,134,123,2026-06-30T13:10:38
9FlNkbw173qp-A1Hl826lb_vJSespkwVNDx7hmCI9c8tvIwyJndOILdf0r3DLnsXKWDTBEnL3Aohtw,master,4,130,110,2026-06-30T13:10:38
WJ1FEttLVZIrsEt4njjz6BPzmez8LqWOqI5nwvPuQj8UPVKxd75JVnThKyvMnQqvJ70zwCumJkAEhw,master,4,128,116,2026-06-30T13:10:38
dmcK22D8I-9r2fzwgYs3YtWbG-T3IXQWXon_DNfuwAp7AZ2leeTQKeUvG1s9Sxp69u0D1vBwgMVarw,master,4,112,114,2026-06-30T13:10:38
jb98TWLzrSVIm4WdUvSOwcDW_CX0R9e3QWKRdSF8KXXuuhLfpY5FfWiZk9fTqP_ewX6-NggyPQ-HUQ,master,4,109,110,2026-06-30T13:10:38
CU-d7ASGdaAdfoPNBgJCeNgc9LOgYSg7UVLMm1DbSdtZpgEtKuW2YZos_jJZOGNoMZcIaG4lx8IYAw,master,4,107,100,2026-06-30T13:10:38
xsBTPpmve66jmdezrX5AbTAfRBjS2IVFERKvAvPDClbVD8_pyknVIa5MTG-ZqFav9P2P5R4VZVQsJw,master,4,100,80,2026-06-30T13:10:38
s3eH8iVfKDIoxbowebPsgvjtX_4oEUbNa5NIUGy8sYRGAOhxsSn8w1oJd-k-r1-VfHsqwclg5piVoQ,master,4,91,78,2026-06-30T13:10:38
J020Wu-N7vXioPAsoRm_-JWzuSDAHQRTk34lvTkwIhKlB46wIGjc7j5m3kVEb7tCVeQbgA0DjWef5w,master,4,89,73,2026-06-30T13:10:38
P3YSPjQEgkDYV9YM0navUrMNZJXOwCFaG-tGptn5cKCnz6dw-nE-6YqIQIBEeuxAz3tKuTkA6e5P1w,master,4,85,77,2026-06-30T13:10:38
WfspgcE9s5b9VgbzmXeKHvmgwrHdLkUnF4-MZN0z52OiXvkBzUATN4LjtUyV_n3hbcD12db6r-8SMw,master,4,83,79,2026-06-30T13:10:38
l0h2w7AbWvZ2xuTS2Jhl1SqM4RhXTFnyfx-MR7zalio6myIdTMwhk0yIZmzFsM4q1a0SY5sQzit3qg,master,4,79,79,2026-06-30T13:10:38
gr88NWW5k7HR59SzbJLj7iTVJ4fw49YKMkI8bdKLf0Dguk17NmYKoDYMdi1gUo5v0bLjjFjz9YqmCw,master,4,78,75,2026-06-30T13:10:38
nSnte1trs1NmaLumuBz_ZhEFJgYJB6q1x_0asDPOmUvslS_-jzgUpVuMvo0Dnls87nEevxdFE-SJ5g,master,4,64,47,2026-06-30T13:10:38
qWNUBKFFgmDuSHHRg_A-lesruMk5AonS_gWzNUUKSd-H9Tyb3BtQFKQCv7xX_k9fTn76ztRxuwolAg,master,4,64,50,2026-06-30T13:10:38
hpncVxb6JRq24sUQlkCx6StsxqHE78eeKt7YzN8orc30eizr0kQCMAzcj4QCMJpTmqYNgtLu7FuP0g,master,4,62,50,2026-06-30T13:10:38
wNV_WbigtyYXLJy-xfZKXpZrIXksYDGkKTI9HWmD5MssiHHrIR4wkgDvynQkQikpyyO4gyenxbsh8Q,master,4,61,59,2026-06-30T13:10:38
aj6NX_UgU4MvEyFPJIzqXLw4cutO2C_hHu5hnkI1CtNAcg0rVc3up8r1cu5drGDgjeXIV1dn2EQZsQ,master,4,59,41,2026-06-30T13:10:38
axtSHUV-V2jgDFoZADFYiweUs5C97yzQU_lPuH2aSmAnzYCqUJvKx71xamXmmts1aXvt8etvxfN47w,master,4,58,48,2026-06-30T13:10:38
ejpB7vQ0TyULhuddri7D7ikWKnK1N2RtNPidSxr0PKUCg0NNkb-M0LupplS90v_p4ndZXCl2JwGS1Q,master,4,56,61,2026-06-30T13:10:38
-2NsKiYT5P1BdTRJHb-NgGrEUS-oY49LqrQNOoJCtIn9su9NJhZ57tKkZLiwLo4-zmr9YF9_DbrtfA,master,4,52,41,2026-06-30T13:10:38
kWRUi7taPBDrqKd9Q42QxFMrBruiB_SzJSh8fx7rzgypb9x0y-dVwvSZmyAveBnmKeTQcxt4mz6EEA,master,4,45,38,2026-06-30T13:10:38
lLmFM5lICn5wpD9evV-V1vI_KcpI4pJJHhDYUNNZ5hTtS6PAFRR3iD680-rI1tia0kgDvBwpUCns2w,master,4,43,29,2026-06-30T13:10:38
we-mBByk8IZbO8fr1eFa5NP2jHpg0_q5gLKH17MjX7BC-uyhesGLQCGCPYbx-hu7H_j9VOWu6NXtFA,master,4,43,40,2026-06-30T13:10:38
